order_id,product,category,price,quantity,city,order_date,payment_mode
101294,Monitor,Accessories,-100.0,2.0,Chennai,2024-03-22,NetBanking
100747,Phone,Accessories,1500.0,2.0,Hyderabad,2024-02-09,COD
101971,Headphones,Computers,1200.0,,Bangalore,2024-05-09,UPI
104264,Laptop,Accessories,,,Mumbai,2024-05-24,UPI
103518,Phone,Accessories,,3.0,Chennai,2024-05-25,Card
100663,Tablet,Electronics,2000.0,,Kochi,2024-02-03,NetBanking
101809,Phone,Accessories,1200.0,4.0,Mumbai,2024-04-05,Card
103066,Monitor,Accessories,2000.0,3.0,Kochi,2024-06-01,NetBanking
104457,Mouse,Accessories,1500.0,,Hyderabad,2024-04-19,NetBanking
104220,Headphones,Computers,1200.0,4.0,Kochi,2024-03-27,Card
101824,Charger,Accessories,1200.0,,Hyderabad,2024-01-16,Card
100412,Tablet,Electronics,800.0,,Mumbai,2024-01-14,COD
104323,Charger,Accessories,2000.0,,Chennai,2024-03-31,Card
101696,Monitor,Computers,500.0,,Bangalore,2024-01-07,Card
100316,Charger,Computers,2000.0,4.0,Kochi,2024-02-14,COD
103611,Keyboard,Accessories,1200.0,3.0,Kochi,2024-03-29,COD
102292,Laptop,Computers,,,Bangalore,2024-03-14,UPI
101323,Laptop,Electronics,1200.0,2.0,Hyderabad,2024-04-13,UPI
103863,Keyboard,Electronics,1500.0,,Chennai,2024-02-07,COD
102984,Phone,Electronics,1200.0,1.0,Kochi,2024-06-26,NetBanking
104993,Laptop,Electronics,,3.0,Mumbai,2024-06-01,COD
101805,Phone,Electronics,1500.0,2.0,Kochi,2024-01-03,NetBanking
100293,Laptop,Electronics,1500.0,2.0,Kochi,2024-02-21,NetBanking
103432,Charger,Electronics,500.0,1.0,Kochi,2024-03-16,COD
101660,Mouse,Electronics,2000.0,2.0,Hyderabad,2024-01-04,Card
100301,Keyboard,Electronics,-100.0,3.0,Chennai,2024-04-17,UPI
101828,Headphones,Electronics,1200.0,,Kochi,2024-06-03,Card
104171,Headphones,Electronics,800.0,4.0,Bangalore,2024-01-04,Card
102701,Monitor,Accessories,500.0,4.0,Bangalore,2024-03-27,UPI
100211,Phone,Computers,-100.0,4.0,Kochi,2024-02-15,NetBanking
100726,Headphones,Electronics,500.0,2.0,Chennai,2024-02-25,Card
102476,Charger,Computers,800.0,4.0,Mumbai,2024-02-26,UPI
100903,Laptop,Electronics,-100.0,3.0,Bangalore,2024-04-02,NetBanking
103092,Monitor,Computers,500.0,1.0,Kochi,2024-06-06,Card
103780,Monitor,Electronics,,3.0,Chennai,2024-02-26,Card
102171,Laptop,Accessories,-100.0,4.0,Kochi,2024-01-11,Card
102910,Mouse,Computers,500.0,,Mumbai,2024-01-22,Card
104336,Keyboard,Electronics,,,Bangalore,2024-02-13,COD
101935,Charger,Accessories,,1.0,Mumbai,2024-03-11,NetBanking
102429,Tablet,Electronics,2000.0,1.0,Kochi,2024-05-14,COD
102832,Charger,Computers,2000.0,4.0,Hyderabad,2024-02-14,UPI
103633,Charger,Accessories,-100.0,,Bangalore,2024-02-25,UPI
104943,Headphones,Accessories,2000.0,,Kochi,2024-03-24,COD
102734,Monitor,Electronics,1500.0,,Bangalore,2024-02-05,COD
103623,Laptop,Computers,1200.0,,Bangalore,2024-06-29,NetBanking
102647,Monitor,Computers,500.0,1.0,Mumbai,2024-05-28,COD
102756,Charger,Computers,2000.0,3.0,Bangalore,2024-02-08,COD
102971,Laptop,Accessories,500.0,3.0,Bangalore,2024-04-05,COD
100866,Monitor,Electronics,800.0,3.0,Chennai,2024-04-05,NetBanking
100641,Charger,Accessories,1500.0,1.0,Bangalore,2024-01-21,UPI
101358,Mouse,Computers,-100.0,3.0,Kochi,2024-03-20,UPI
101641,Monitor,Computers,800.0,3.0,Kochi,2024-01-24,COD
101103,Charger,Computers,2000.0,4.0,Kochi,2024-04-16,NetBanking
100526,Keyboard,Electronics,,4.0,Bangalore,2024-02-10,NetBanking
100658,Keyboard,Accessories,800.0,1.0,Chennai,2024-02-16,UPI
104075,Charger,Computers,,1.0,Hyderabad,2024-06-29,Card
102104,Laptop,Computers,-100.0,4.0,Mumbai,2024-04-21,NetBanking
104721,Charger,Accessories,-100.0,1.0,Chennai,2024-01-26,COD
101612,Mouse,Accessories,500.0,,Hyderabad,2024-01-25,COD
101041,Keyboard,Electronics,2000.0,,Hyderabad,2024-01-09,COD
100400,Charger,Electronics,800.0,,Bangalore,2024-01-06,Card
102721,Mouse,Electronics,-100.0,3.0,Bangalore,2024-05-18,NetBanking
100075,Keyboard,Electronics,-100.0,3.0,Kochi,2024-05-28,NetBanking
100152,Phone,Accessories,,2.0,Hyderabad,2024-03-16,NetBanking
104152,Tablet,Accessories,2000.0,3.0,Bangalore,2024-02-11,NetBanking
100081,Laptop,Electronics,,3.0,Chennai,2024-02-25,COD
102739,Monitor,Accessories,1500.0,1.0,Hyderabad,2024-05-11,Card
104972,Monitor,Computers,-100.0,1.0,Kochi,2024-06-23,UPI
100385,Monitor,Computers,2000.0,,Kochi,2024-06-16,Card
100726,Phone,Computers,-100.0,2.0,Bangalore,2024-04-16,COD
103278,Headphones,Electronics,1200.0,1.0,Kochi,2024-02-22,UPI
101108,Mouse,Accessories,1200.0,4.0,Chennai,2024-02-14,UPI
100607,Laptop,Electronics,800.0,3.0,Chennai,2024-06-11,UPI
100116,Mouse,Accessories,1200.0,4.0,Kochi,2024-04-20,UPI
100762,Phone,Accessories,1200.0,2.0,Bangalore,2024-02-02,UPI
100641,Laptop,Computers,800.0,1.0,Mumbai,2024-06-20,UPI
103817,Laptop,Accessories,2000.0,3.0,Kochi,2024-02-19,COD
104328,Laptop,Computers,,2.0,Mumbai,2024-04-22,NetBanking
104561,Mouse,Accessories,2000.0,1.0,Hyderabad,2024-05-03,UPI
101255,Mouse,Electronics,2000.0,1.0,Mumbai,2024-04-20,UPI
103244,Phone,Computers,1200.0,4.0,Bangalore,2024-02-05,Card
102337,Phone,Accessories,1500.0,1.0,Hyderabad,2024-06-23,NetBanking
104743,Headphones,Accessories,2000.0,,Mumbai,2024-04-01,COD
103868,Headphones,Electronics,1200.0,4.0,Chennai,2024-04-25,Card
102990,Mouse,Accessories,,1.0,Kochi,2024-03-21,COD
104442,Headphones,Electronics,,3.0,Mumbai,2024-06-20,NetBanking
100568,Monitor,Computers,800.0,4.0,Hyderabad,2024-04-17,NetBanking
101411,Keyboard,Electronics,500.0,,Hyderabad,2024-04-05,Card
101209,Headphones,Accessories,,3.0,Hyderabad,2024-06-04,COD
101119,Headphones,Accessories,1200.0,,Hyderabad,2024-06-04,UPI
103795,Laptop,Electronics,1200.0,1.0,Hyderabad,2024-06-02,UPI
100040,Keyboard,Computers,,,Mumbai,2024-02-11,UPI
104878,Keyboard,Computers,-100.0,2.0,Mumbai,2024-03-25,COD
101182,Monitor,Accessories,1500.0,,Kochi,2024-03-02,Card
100244,Monitor,Accessories,-100.0,,Hyderabad,2024-03-26,UPI
102700,Headphones,Computers,2000.0,,Bangalore,2024-01-20,Card
103897,Monitor,Electronics,500.0,2.0,Bangalore,2024-03-07,COD
101910,Tablet,Electronics,,4.0,Hyderabad,2024-02-11,Card
102248,Headphones,Electronics,1200.0,3.0,Bangalore,2024-04-09,NetBanking
100626,Headphones,Electronics,,3.0,Bangalore,2024-03-30,Card
101869,Mouse,Accessories,,4.0,Mumbai,2024-01-13,UPI
102086,Charger,Electronics,800.0,,Mumbai,2024-01-19,COD
104785,Laptop,Electronics,1200.0,3.0,Hyderabad,2024-06-13,Card
102164,Phone,Electronics,500.0,2.0,Mumbai,2024-01-19,UPI
104440,Charger,Computers,500.0,,Hyderabad,2024-06-14,Card
104308,Keyboard,Computers,1500.0,1.0,Bangalore,2024-03-15,NetBanking
104244,Headphones,Computers,,3.0,Chennai,2024-01-16,Card
102673,Monitor,Computers,1500.0,,Mumbai,2024-01-07,Card
101912,Keyboard,Electronics,500.0,3.0,Chennai,2024-06-11,COD
101196,Monitor,Accessories,,2.0,Hyderabad,2024-01-07,Card
102234,Headphones,Computers,800.0,1.0,Chennai,2024-01-27,UPI
101984,Mouse,Accessories,500.0,2.0,Kochi,2024-06-13,Card
103475,Charger,Electronics,1500.0,4.0,Mumbai,2024-02-03,COD
100602,Phone,Computers,1200.0,1.0,Bangalore,2024-05-14,Card
104420,Laptop,Electronics,2000.0,1.0,Hyderabad,2024-01-06,NetBanking
103479,Headphones,Accessories,1500.0,2.0,Bangalore,2024-05-26,COD
104790,Charger,Computers,800.0,4.0,Hyderabad,2024-05-15,COD
101320,Charger,Computers,1500.0,1.0,Bangalore,2024-04-03,Card
104398,Phone,Computers,,1.0,Kochi,2024-06-20,COD
104997,Laptop,Electronics,1500.0,2.0,Hyderabad,2024-05-28,Card
104325,Phone,Accessories,1200.0,,Hyderabad,2024-03-30,COD
101522,Mouse,Accessories,2000.0,4.0,Bangalore,2024-04-10,Card
104033,Headphones,Computers,1200.0,,Hyderabad,2024-06-04,NetBanking
102902,Charger,Accessories,-100.0,1.0,Kochi,2024-06-05,UPI
101941,Monitor,Accessories,1500.0,4.0,Hyderabad,2024-02-06,Card
103207,Mouse,Computers,1200.0,2.0,Hyderabad,2024-01-05,Card
102307,Tablet,Electronics,,2.0,Chennai,2024-05-16,Card
102317,Charger,Electronics,2000.0,,Hyderabad,2024-04-18,Card
101870,Laptop,Accessories,1500.0,2.0,Kochi,2024-04-03,Card
100825,Monitor,Electronics,1500.0,,Chennai,2024-06-05,UPI
103652,Monitor,Electronics,,,Kochi,2024-01-13,Card
102588,Phone,Accessories,1500.0,2.0,Kochi,2024-03-06,COD
100438,Monitor,Accessories,500.0,,Chennai,2024-06-09,UPI
102050,Phone,Electronics,,3.0,Chennai,2024-05-07,COD
101222,Mouse,Electronics,500.0,4.0,Mumbai,2024-02-22,Card
103148,Headphones,Computers,,2.0,Hyderabad,2024-06-04,NetBanking
104157,Headphones,Computers,800.0,,Kochi,2024-02-24,COD
103783,Tablet,Accessories,2000.0,2.0,Kochi,2024-05-21,NetBanking
101879,Headphones,Accessories,800.0,1.0,Hyderabad,2024-02-13,Card
104525,Charger,Accessories,1200.0,,Chennai,2024-06-13,NetBanking
100787,Phone,Accessories,2000.0,2.0,Mumbai,2024-02-13,UPI
102445,Phone,Electronics,2000.0,3.0,Chennai,2024-05-09,COD
100882,Tablet,Electronics,-100.0,4.0,Kochi,2024-02-21,Card
103317,Keyboard,Electronics,1500.0,2.0,Bangalore,2024-02-05,Card
102949,Laptop,Computers,,,Kochi,2024-01-13,Card
103098,Headphones,Computers,800.0,,Mumbai,2024-03-12,UPI
103174,Charger,Computers,500.0,3.0,Hyderabad,2024-03-30,Card
100659,Charger,Electronics,,,Kochi,2024-05-11,UPI
102426,Mouse,Accessories,1500.0,1.0,Chennai,2024-03-29,UPI
103023,Tablet,Electronics,,1.0,Chennai,2024-04-26,NetBanking
100011,Mouse,Electronics,2000.0,1.0,Chennai,2024-04-10,COD
103649,Mouse,Accessories,1500.0,4.0,Bangalore,2024-03-15,UPI
101616,Monitor,Accessories,2000.0,4.0,Chennai,2024-01-14,COD
104901,Tablet,Computers,2000.0,1.0,Kochi,2024-02-13,Card
101733,Laptop,Electronics,1500.0,3.0,Bangalore,2024-03-29,COD
103070,Keyboard,Computers,,3.0,Kochi,2024-01-21,COD
102279,Keyboard,Computers,1200.0,,Mumbai,2024-02-09,Card
101115,Tablet,Electronics,500.0,4.0,Kochi,2024-02-04,COD
104310,Headphones,Accessories,500.0,3.0,Kochi,2024-02-18,NetBanking
102862,Keyboard,Accessories,-100.0,1.0,Kochi,2024-04-25,Card
102932,Phone,Computers,500.0,2.0,Hyderabad,2024-06-17,Card
104541,Keyboard,Electronics,2000.0,3.0,Hyderabad,2024-01-17,COD
101484,Headphones,Accessories,1200.0,1.0,Kochi,2024-05-12,COD
101481,Mouse,Accessories,1200.0,,Chennai,2024-03-31,COD
104513,Headphones,Accessories,,,Bangalore,2024-03-12,NetBanking
104009,Monitor,Electronics,500.0,3.0,Kochi,2024-02-11,NetBanking
102002,Headphones,Accessories,-100.0,2.0,Hyderabad,2024-04-15,Card
100347,Headphones,Computers,800.0,3.0,Bangalore,2024-03-08,Card
102303,Laptop,Electronics,1200.0,1.0,Chennai,2024-05-10,Card
104165,Laptop,Accessories,1200.0,3.0,Chennai,2024-03-27,UPI
103752,Keyboard,Accessories,1500.0,1.0,Chennai,2024-03-17,NetBanking
104321,Headphones,Computers,,1.0,Kochi,2024-03-23,COD
102945,Tablet,Accessories,800.0,2.0,Chennai,2024-01-27,Card
101457,Mouse,Accessories,2000.0,2.0,Chennai,2024-02-02,COD
103910,Mouse,Electronics,-100.0,2.0,Hyderabad,2024-04-28,UPI
101874,Laptop,Accessories,1500.0,4.0,Hyderabad,2024-01-21,Card
103201,Headphones,Accessories,,3.0,Kochi,2024-05-16,UPI
103298,Tablet,Accessories,,3.0,Bangalore,2024-03-08,Card
103346,Headphones,Accessories,,2.0,Bangalore,2024-01-25,Card
100873,Keyboard,Electronics,1500.0,3.0,Hyderabad,2024-04-02,NetBanking
104183,Tablet,Electronics,500.0,4.0,Kochi,2024-03-11,NetBanking
100544,Headphones,Accessories,2000.0,4.0,Mumbai,2024-04-15,UPI
104084,Keyboard,Computers,,,Mumbai,2024-01-24,UPI
104548,Headphones,Accessories,-100.0,4.0,Hyderabad,2024-03-24,COD
103303,Headphones,Accessories,500.0,1.0,Bangalore,2024-06-14,UPI
100754,Laptop,Electronics,,3.0,Bangalore,2024-02-15,COD
101692,Laptop,Electronics,500.0,4.0,Hyderabad,2024-01-18,NetBanking
101700,Phone,Computers,,,Bangalore,2024-01-05,NetBanking
103193,Laptop,Computers,1500.0,,Mumbai,2024-06-01,Card
104482,Charger,Electronics,500.0,4.0,Mumbai,2024-01-12,COD
100723,Headphones,Computers,500.0,3.0,Chennai,2024-04-19,NetBanking
102375,Keyboard,Accessories,1500.0,4.0,Hyderabad,2024-04-23,UPI
103718,Mouse,Electronics,-100.0,2.0,Bangalore,2024-01-09,UPI
102035,Phone,Accessories,2000.0,1.0,Kochi,2024-06-07,COD
100032,Mouse,Electronics,500.0,4.0,Hyderabad,2024-06-16,NetBanking
104464,Keyboard,Electronics,800.0,1.0,Bangalore,2024-03-17,Card
102587,Laptop,Computers,-100.0,3.0,Kochi,2024-01-16,COD
102652,Charger,Electronics,-100.0,1.0,Kochi,2024-01-13,UPI
103395,Phone,Electronics,2000.0,4.0,Hyderabad,2024-01-24,NetBanking
101826,Keyboard,Electronics,2000.0,,Mumbai,2024-01-24,Card
104464,Tablet,Computers,800.0,1.0,Bangalore,2024-05-06,Card
104405,Mouse,Electronics,500.0,,Chennai,2024-06-30,UPI
104243,Mouse,Accessories,2000.0,,Hyderabad,2024-05-25,COD
100824,Charger,Electronics,-100.0,2.0,Mumbai,2024-04-06,Card
102587,Charger,Electronics,1500.0,,Kochi,2024-02-16,Card
103820,Keyboard,Computers,,3.0,Chennai,2024-06-15,Card
100419,Mouse,Electronics,2000.0,3.0,Hyderabad,2024-02-25,NetBanking
104436,Mouse,Computers,,,Hyderabad,2024-02-10,Card
101147,Headphones,Accessories,1200.0,3.0,Hyderabad,2024-06-23,NetBanking
102463,Phone,Electronics,800.0,2.0,Hyderabad,2024-05-13,UPI
101494,Phone,Computers,500.0,,Hyderabad,2024-05-23,Card
102395,Tablet,Electronics,800.0,4.0,Hyderabad,2024-04-24,Card
100075,Laptop,Accessories,500.0,1.0,Chennai,2024-04-22,COD
100342,Keyboard,Electronics,,3.0,Kochi,2024-02-11,Card
103702,Laptop,Electronics,,1.0,Kochi,2024-04-24,NetBanking
104767,Headphones,Accessories,500.0,3.0,Kochi,2024-04-21,NetBanking
102245,Headphones,Electronics,2000.0,1.0,Kochi,2024-05-04,UPI
104782,Keyboard,Accessories,-100.0,4.0,Hyderabad,2024-02-28,NetBanking
103601,Mouse,Computers,-100.0,1.0,Hyderabad,2024-03-22,COD
102294,Keyboard,Computers,1500.0,,Kochi,2024-06-01,COD
102155,Keyboard,Accessories,2000.0,4.0,Hyderabad,2024-05-12,COD
103770,Phone,Accessories,1200.0,3.0,Hyderabad,2024-03-18,COD
102223,Headphones,Electronics,500.0,1.0,Kochi,2024-06-06,NetBanking
101053,Headphones,Computers,500.0,3.0,Kochi,2024-05-05,UPI
104773,Mouse,Electronics,500.0,3.0,Bangalore,2024-04-21,Card
103325,Charger,Accessories,2000.0,1.0,Mumbai,2024-02-26,COD
100378,Monitor,Computers,500.0,2.0,Mumbai,2024-03-06,COD
103921,Charger,Electronics,-100.0,4.0,Chennai,2024-01-30,Card
100994,Tablet,Electronics,2000.0,2.0,Hyderabad,2024-03-13,Card
101860,Monitor,Accessories,2000.0,1.0,Hyderabad,2024-03-30,COD
101596,Keyboard,Computers,1200.0,4.0,Hyderabad,2024-04-23,Card
101616,Monitor,Accessories,-100.0,,Kochi,2024-02-03,Card
102508,Monitor,Computers,,2.0,Hyderabad,2024-04-05,NetBanking
100962,Charger,Accessories,800.0,,Mumbai,2024-01-28,Card
104050,Phone,Computers,1500.0,4.0,Kochi,2024-02-07,NetBanking
100462,Tablet,Accessories,800.0,2.0,Mumbai,2024-05-28,COD
103894,Phone,Computers,500.0,1.0,Hyderabad,2024-03-29,UPI
101196,Phone,Accessories,,,Mumbai,2024-04-08,UPI
102439,Monitor,Electronics,-100.0,2.0,Bangalore,2024-01-02,UPI
103527,Monitor,Computers,,2.0,Mumbai,2024-06-30,NetBanking
101130,Mouse,Computers,2000.0,4.0,Kochi,2024-03-24,COD
100983,Tablet,Computers,1500.0,3.0,Chennai,2024-06-09,NetBanking
101984,Charger,Computers,2000.0,3.0,Bangalore,2024-06-30,NetBanking
100328,Tablet,Accessories,,2.0,Bangalore,2024-04-14,COD
104232,Headphones,Electronics,500.0,3.0,Mumbai,2024-04-24,UPI
104490,Charger,Electronics,1200.0,,Kochi,2024-05-11,UPI
103744,Phone,Computers,2000.0,3.0,Hyderabad,2024-06-12,COD
102851,Headphones,Accessories,1200.0,4.0,Bangalore,2024-02-10,COD
103312,Charger,Electronics,500.0,,Mumbai,2024-04-11,COD
102813,Monitor,Computers,800.0,,Hyderabad,2024-03-23,UPI
102786,Headphones,Computers,2000.0,4.0,Hyderabad,2024-02-01,Card
100784,Tablet,Computers,1500.0,4.0,Chennai,2024-03-22,NetBanking
103651,Tablet,Accessories,-100.0,,Kochi,2024-03-11,Card
102840,Mouse,Electronics,2000.0,1.0,Hyderabad,2024-05-25,COD
102386,Mouse,Computers,800.0,3.0,Mumbai,2024-06-13,Card
101611,Headphones,Accessories,-100.0,2.0,Kochi,2024-04-06,NetBanking
103344,Charger,Electronics,800.0,3.0,Kochi,2024-06-20,UPI
100229,Keyboard,Computers,800.0,2.0,Kochi,2024-03-03,UPI
101387,Laptop,Electronics,800.0,3.0,Mumbai,2024-05-01,UPI
103494,Phone,Electronics,1200.0,2.0,Hyderabad,2024-03-15,Card
103048,Phone,Electronics,500.0,,Hyderabad,2024-05-28,NetBanking
100361,Laptop,Computers,1200.0,2.0,Bangalore,2024-02-21,COD
103612,Tablet,Accessories,800.0,,Mumbai,2024-05-16,COD
100152,Keyboard,Computers,500.0,2.0,Kochi,2024-06-12,Card
103240,Charger,Accessories,-100.0,,Mumbai,2024-02-28,UPI
100939,Keyboard,Electronics,1200.0,2.0,Mumbai,2024-04-04,COD
101073,Headphones,Electronics,1500.0,2.0,Hyderabad,2024-06-14,NetBanking
103938,Headphones,Computers,500.0,2.0,Bangalore,2024-05-21,COD
104533,Phone,Electronics,,,Chennai,2024-06-20,NetBanking
102554,Laptop,Accessories,,,Kochi,2024-06-21,UPI
100804,Tablet,Computers,2000.0,4.0,Hyderabad,2024-06-24,UPI
104662,Tablet,Electronics,800.0,,Bangalore,2024-06-30,COD
104775,Charger,Accessories,1200.0,2.0,Chennai,2024-01-30,Card
100709,Charger,Accessories,500.0,,Mumbai,2024-01-28,UPI
100173,Phone,Electronics,,,Chennai,2024-06-29,UPI
101071,Charger,Electronics,1500.0,3.0,Chennai,2024-04-09,Card
101498,Keyboard,Electronics,500.0,2.0,Mumbai,2024-06-10,COD
103671,Tablet,Electronics,,,Chennai,2024-01-19,COD
100266,Keyboard,Electronics,2000.0,,Bangalore,2024-05-10,NetBanking
100554,Headphones,Electronics,-100.0,1.0,Hyderabad,2024-05-06,COD
100080,Monitor,Electronics,1500.0,,Mumbai,2024-04-26,COD
104844,Monitor,Computers,2000.0,2.0,Hyderabad,2024-02-20,Card
102875,Keyboard,Computers,2000.0,,Chennai,2024-03-05,Card
103268,Tablet,Computers,1200.0,4.0,Chennai,2024-01-30,COD
104825,Keyboard,Electronics,1200.0,,Bangalore,2024-01-01,COD
103481,Mouse,Accessories,800.0,3.0,Bangalore,2024-02-26,Card
104582,Charger,Electronics,500.0,,Mumbai,2024-04-11,Card
100789,Tablet,Electronics,-100.0,,Hyderabad,2024-05-09,Card
102673,Laptop,Accessories,500.0,2.0,Bangalore,2024-06-27,NetBanking
102996,Monitor,Computers,500.0,4.0,Mumbai,2024-02-24,UPI
101276,Laptop,Computers,,4.0,Chennai,2024-01-07,NetBanking
102350,Keyboard,Computers,-100.0,,Mumbai,2024-04-08,NetBanking
104286,Laptop,Electronics,-100.0,4.0,Bangalore,2024-02-26,UPI
101715,Mouse,Electronics,-100.0,,Hyderabad,2024-05-16,NetBanking
102448,Tablet,Electronics,500.0,1.0,Hyderabad,2024-04-29,NetBanking
101515,Laptop,Computers,1500.0,4.0,Mumbai,2024-04-27,COD
100652,Headphones,Accessories,1500.0,1.0,Bangalore,2024-04-10,Card
101301,Phone,Computers,-100.0,,Hyderabad,2024-06-30,UPI
100434,Charger,Computers,,3.0,Bangalore,2024-02-18,Card
104117,Laptop,Accessories,1500.0,3.0,Bangalore,2024-04-23,UPI
104131,Headphones,Computers,-100.0,4.0,Kochi,2024-05-12,COD
101371,Tablet,Electronics,2000.0,4.0,Hyderabad,2024-04-30,COD
103711,Laptop,Computers,800.0,,Kochi,2024-02-02,Card
100567,Laptop,Accessories,1500.0,3.0,Hyderabad,2024-02-16,Card
104279,Mouse,Computers,2000.0,1.0,Hyderabad,2024-06-07,NetBanking
103377,Laptop,Electronics,,3.0,Bangalore,2024-01-20,NetBanking
101374,Keyboard,Accessories,500.0,3.0,Hyderabad,2024-03-08,Card
104111,Headphones,Accessories,1500.0,4.0,Kochi,2024-06-29,UPI
101982,Phone,Electronics,800.0,4.0,Kochi,2024-04-23,Card
103801,Keyboard,Computers,1200.0,1.0,Mumbai,2024-01-07,COD
103728,Keyboard,Accessories,2000.0,2.0,Hyderabad,2024-06-30,COD
100440,Laptop,Computers,500.0,3.0,Hyderabad,2024-04-22,NetBanking
104787,Laptop,Accessories,-100.0,,Bangalore,2024-03-17,NetBanking
102493,Phone,Electronics,1500.0,1.0,Hyderabad,2024-01-01,Card
101132,Headphones,Electronics,-100.0,,Hyderabad,2024-01-06,COD
103509,Monitor,Accessories,1200.0,2.0,Bangalore,2024-04-27,UPI
103993,Headphones,Electronics,-100.0,1.0,Kochi,2024-04-17,NetBanking
102516,Mouse,Electronics,-100.0,4.0,Bangalore,2024-02-18,COD
103471,Laptop,Accessories,,4.0,Chennai,2024-01-15,COD
100919,Mouse,Accessories,800.0,3.0,Chennai,2024-06-20,UPI
103816,Charger,Accessories,500.0,4.0,Mumbai,2024-01-23,Card
101265,Charger,Computers,2000.0,1.0,Chennai,2024-04-06,Card
102010,Keyboard,Electronics,1500.0,2.0,Mumbai,2024-04-23,UPI
100841,Charger,Accessories,-100.0,4.0,Kochi,2024-04-23,UPI
101228,Phone,Electronics,1200.0,1.0,Hyderabad,2024-05-05,NetBanking
103943,Tablet,Electronics,1500.0,2.0,Mumbai,2024-05-15,COD
100520,Headphones,Computers,2000.0,4.0,Mumbai,2024-01-30,Card
101676,Laptop,Computers,1500.0,,Kochi,2024-05-08,UPI
103375,Laptop,Electronics,1500.0,1.0,Mumbai,2024-03-04,NetBanking
101894,Phone,Accessories,,,Chennai,2024-02-13,Card
104109,Laptop,Computers,-100.0,1.0,Chennai,2024-05-14,NetBanking
100762,Keyboard,Computers,2000.0,1.0,Hyderabad,2024-04-19,Card
100524,Laptop,Accessories,500.0,,Bangalore,2024-05-04,UPI
102140,Keyboard,Accessories,-100.0,3.0,Kochi,2024-01-09,COD
103631,Laptop,Accessories,-100.0,4.0,Bangalore,2024-06-26,UPI
100670,Headphones,Accessories,-100.0,,Mumbai,2024-05-12,NetBanking
104448,Laptop,Computers,800.0,1.0,Chennai,2024-03-04,UPI
103672,Headphones,Electronics,500.0,3.0,Kochi,2024-03-08,UPI
102445,Mouse,Accessories,-100.0,4.0,Bangalore,2024-05-11,UPI
102176,Keyboard,Accessories,2000.0,2.0,Bangalore,2024-06-03,Card
101603,Monitor,Electronics,800.0,1.0,Mumbai,2024-03-13,Card
100728,Keyboard,Electronics,1500.0,2.0,Mumbai,2024-04-08,NetBanking
101864,Headphones,Computers,800.0,1.0,Bangalore,2024-05-08,NetBanking
104450,Laptop,Computers,-100.0,1.0,Mumbai,2024-01-28,UPI
101844,Tablet,Computers,,2.0,Kochi,2024-03-28,COD
103989,Keyboard,Computers,800.0,3.0,Mumbai,2024-05-16,Card
100507,Tablet,Computers,,4.0,Mumbai,2024-06-29,NetBanking
101509,Charger,Accessories,-100.0,3.0,Bangalore,2024-04-03,COD
104051,Keyboard,Computers,800.0,1.0,Bangalore,2024-04-21,Card
101377,Laptop,Electronics,1500.0,1.0,Kochi,2024-03-30,COD
100220,Keyboard,Electronics,800.0,,Mumbai,2024-03-07,UPI
101532,Laptop,Computers,,3.0,Hyderabad,2024-03-31,UPI
100509,Mouse,Computers,800.0,1.0,Kochi,2024-02-09,UPI
100803,Charger,Accessories,1200.0,,Mumbai,2024-01-24,Card
102434,Charger,Electronics,2000.0,,Kochi,2024-01-15,Card
104158,Headphones,Electronics,1200.0,1.0,Bangalore,2024-04-27,Card
101956,Phone,Computers,500.0,4.0,Hyderabad,2024-01-22,UPI
104811,Phone,Electronics,2000.0,3.0,Kochi,2024-02-29,Card
104661,Headphones,Accessories,,3.0,Bangalore,2024-06-22,COD
102805,Keyboard,Electronics,500.0,1.0,Hyderabad,2024-04-09,NetBanking
102051,Keyboard,Accessories,2000.0,3.0,Chennai,2024-02-20,COD
100407,Tablet,Computers,2000.0,,Chennai,2024-01-27,Card
102410,Phone,Accessories,2000.0,4.0,Chennai,2024-04-16,UPI
100393,Phone,Computers,500.0,2.0,Hyderabad,2024-06-05,Card
104553,Phone,Computers,2000.0,2.0,Kochi,2024-06-08,UPI
104660,Charger,Computers,2000.0,1.0,Hyderabad,2024-03-04,UPI
104277,Mouse,Electronics,500.0,4.0,Mumbai,2024-05-27,UPI
100999,Phone,Computers,,4.0,Mumbai,2024-01-05,COD
100845,Laptop,Accessories,,4.0,Mumbai,2024-05-05,UPI
104741,Monitor,Accessories,2000.0,4.0,Bangalore,2024-03-09,Card
103239,Laptop,Electronics,800.0,,Chennai,2024-06-15,Card
104803,Charger,Accessories,,3.0,Mumbai,2024-04-09,Card
101749,Monitor,Accessories,500.0,3.0,Mumbai,2024-04-01,Card
103861,Phone,Accessories,1200.0,3.0,Mumbai,2024-06-19,UPI
101101,Monitor,Accessories,1200.0,3.0,Hyderabad,2024-06-05,NetBanking
103680,Tablet,Computers,800.0,,Kochi,2024-01-25,UPI
104571,Monitor,Computers,500.0,3.0,Chennai,2024-03-16,UPI
100539,Charger,Computers,,1.0,Bangalore,2024-05-13,NetBanking
101910,Monitor,Computers,500.0,,Kochi,2024-04-09,UPI
100530,Charger,Computers,500.0,1.0,Mumbai,2024-04-23,COD
103123,Keyboard,Computers,2000.0,4.0,Chennai,2024-03-31,Card
